File #,File name,# of Tubes,# walls per CNT,# of Atoms,# of Bonds,Bond Ratio,CNT height,Initial Dia (Ang.),Initial Dia (nm),Cross-sectional area (nm^2),Strain at Break,1/2 Stress (GPa),1/2 Strain,Strength (GPa),Elastic Modulus (GPa)
149,149-7N10M10,7,1,2800,4180,1.4928571428571429,24.3460126089999,13.56,1.356,16.568659124067658,0.24299998780244847,42.27363867285909,0.1209999959341496,63.20517196999232,352.5556643762329
150,150-7N10M10,7,1,2800,4160,1.4857142857142858,24.3460126089999,13.56,1.356,16.568659124067658,0.25099999593414957,36.61107777806386,0.1249999796707475,53.54630415620131,297.4253344903179
151,151-7N10M10,7,1,2800,4140,1.4785714285714286,24.3460126089999,13.56,1.356,16.568659124067658,0.2480000081317011,30.116140747343977,0.12299998780244854,43.69986712507708,227.51095966919323
152,152-7N10M10,7,1,2800,4120,1.4714285714285715,24.3460126089999,13.56,1.356,16.568659124067658,0.25099999593414957,23.075446371163405,0.1249999796707475,33.344234043854975,192.27709568358665
153,153-7N10M10,7,1,2800,4100,1.4642857142857142,24.3460126089999,13.56,1.356,16.568659124067658,0.2560000162634021,15.771667653534701,0.12700001219755164,22.933641777503944,151.18966927969478
154,154-7N10M10,7,1,2800,4080,1.457142857142857,24.3460126089999,13.56,1.356,16.568659124067658,0.2600000000000001,9.88888696507167,0.12900000406585058,12.924985535449531,96.82314524389734
155,155-7N6M6,7,1,1680,2508,1.4928571428571429,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.25199999186829897,56.41335482724823,0.1250000203292527,81.96955889667815,431.0504041643543
156,156-7N6M6,7,1,1680,2496,1.4857142857142858,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.2450000203292526,47.16853257523093,0.121999991868299,69.10165639298786,371.957299505601
157,157-7N6M6,7,1,1680,2484,1.4785714285714286,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.2550000203292527,40.01015584632678,0.12700001219755164,56.92980931470152,336.31971070753997
158,158-7N6M6,7,1,1680,2472,1.4714285714285715,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.2480000081317011,30.822955147800783,0.12299998780244854,43.7222565824287,291.7663310390414
159,159-7N6M6,7,1,1680,2460,1.4642857142857142,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.25199999186829897,23.31675006015019,0.1250000203292527,32.16871870806795,221.35335954063726
160,160-7N6M6,7,1,1680,2448,1.457142857142857,24.257720096,8.14,0.8140000000000001,7.837843272512991,0.25900000406585055,14.530714952475078,0.12900000406585058,18.234925304546607,154.08432527790097
161,161-7N7M7,7,1,1960,2926,1.4928571428571429,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.24700001219755155,51.908474760724395,0.12299998780244854,76.4355849300984,396.2477279881417
162,162-7N7M7,7,1,1960,2912,1.4857142857142858,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.25000000000000006,44.76112716570374,0.12399998373659794,65.08931550850517,360.5970570056995
163,163-7N7M7,7,1,1960,2898,1.4785714285714286,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.25000000000000006,36.20130384535183,0.12399998373659794,52.87630884498528,301.60292848837867
164,164-7N7M7,7,1,1960,2884,1.4714285714285715,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.25000000000000006,29.973936433739137,0.12399998373659794,41.8631940914154,247.22301767129352
165,165-7N7M7,7,1,1960,2870,1.4642857142857142,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.24900000406585063,20.95544009113653,0.12399998373659794,29.385911089467704,181.13937258616824
166,166-7N7M7,7,1,1960,2856,1.457142857142857,24.5872322429999,9.49,0.9490000000000001,9.710417062620909,0.25399998373659805,12.807881272126778,0.1260000162634021,17.205476295715545,125.23442950469222
167,167-7N8M8,7,1,2240,3344,1.4928571428571429,24.9167443889999,10.85,1.085,11.799488212663816,0.24900000406585063,49.1642171465804,0.12399998373659794,72.29949511930316,387.56534364215975
168,168-7N8M8,7,1,2240,3328,1.4857142857142858,24.9167443889999,10.85,1.085,11.799488212663816,0.25199999186829897,42.00110583296819,0.1249999796707475,61.152580568033,340.6369807982569
169,169-7N8M8,7,1,2240,3312,1.4785714285714286,24.9167443889999,10.85,1.085,11.799488212663816,0.2550000203292527,34.58207218536094,0.12700001219755164,49.934878161529916,281.3881685337959
170,170-7N8M8,7,1,2240,3296,1.4714285714285715,24.9167443889999,10.85,1.085,11.799488212663816,0.243999983736598,26.437877403317145,0.1209999959341496,38.236160767912644,250.81355020090984
171,171-7N8M8,7,1,2240,3280,1.4642857142857142,24.9167443889999,10.85,1.085,11.799488212663816,0.25000000000000006,19.120150581907065,0.12399998373659794,26.900167933503795,203.3473765821807
172,172-7N8M8,7,1,2240,3264,1.457142857142857,24.9167443889999,10.85,1.085,11.799488212663816,0.25199999186829897,11.188298105819754,0.1249999796707475,15.188979746116722,108.3508062637429
173,173-7N9M9,7,1,2520,3762,1.4928571428571429,25.246256536,12.2,1.22,14.074335088082275,0.24600001626340215,46.10696855231216,0.121999991868299,68.16158378693505,430.0383947382422
174,174-7N9M9,7,1,2520,3744,1.4857142857142858,25.246256536,12.2,1.22,14.074335088082275,0.24600001626340215,38.36259353816163,0.121999991868299,56.75398845325006,350.1167540636811
175,175-7N9M9,7,1,2520,3726,1.4785714285714286,25.246256536,12.2,1.22,14.074335088082275,0.24900000406585063,31.612781841612833,0.12399998373659794,45.93503575943237,267.7062483388671
176,176-7N9M9,7,1,2520,3708,1.4714285714285715,25.246256536,12.2,1.22,14.074335088082275,0.2550000203292527,25.064980036213832,0.12700001219755164,35.61150936977504,230.56481079301537
177,177-7N9M9,7,1,2520,3690,1.4642857142857142,25.246256536,12.2,1.22,14.074335088082275,0.25299998780244853,17.457989959587984,0.1260000162634021,24.565543515949717,151.66348401241504
178,178-7N9M9,7,1,2520,3672,1.457142857142857,25.246256536,12.2,1.22,14.074335088082275,0.26199999186829903,10.977816412777933,0.13000000000000012,14.05411437655152,53.332693768403395
179,179-2-5,1,2,280,410,1.4642857142857142,24.8755250399999,5,0.8,1.0935884027146072,0.23500002032925268,29.300619256292887,0.11700001219755157,41.39743556260912,454.467050514444
180,180-2-5,1,2,280,416,1.4857142857142858,24.8755250399999,5,0.8,1.0935884027146072,0.18700001219755158,44.23395411458108,0.0929999878024485,63.522765101239365,587.3995699059564
181,181-2-2-5,2,2,560,830,1.4821428571428572,24.8755250399999,5,0.8,2.1871768054292144,0.21000000000000008,42.337323243685404,0.10399998373659797,63.61715061497081,568.728428734191
182,182-2-2-5,2,2,560,820,1.4642857142857142,24.8755250399999,5,0.8,2.1871768054292144,0.2309999959341496,28.65849143500765,0.11500002032925262,41.00228970355002,451.84524122405185
183,183-2-2-5,2,2,560,836,1.4928571428571429,24.8755250399999,5,0.8,2.1871768054292144,0.19099999593414949,49.16982642800686,0.09500002032925263,74.38201201103573,600.0029872452469
184,184-2-2-5,2,2,560,832,1.4857142857142858,24.8755250399999,5,0.8,2.1871768054292144,0.19700001219755164,46.24347895264957,0.09800000813170112,65.48599923170406,556.2878941751271
185,185-3-2-5,3,2,840,1250,1.4880952380952381,24.8755250399999,5,0.8,3.280765208143822,0.20600001626340217,46.96082978025337,0.10199999186829901,71.07563947880038,564.6253433434714
186,186-3-2-5,3,2,840,1240,1.4761904761904763,24.8755250399999,5,0.8,3.280765208143822,0.2019999918682991,38.03345319266177,0.10000000000000007,55.89903979769088,505.9996529187066
187,187-3-2-5,3,2,840,1230,1.4642857142857142,24.8755250399999,5,0.8,3.280765208143822,0.22500002032925262,28.957174006332842,0.11199999186829908,40.30625119540061,476.58365049986594
188,188-3-2-5,3,2,840,1256,1.4952380952380953,24.8755250399999,5,0.8,3.280765208143822,0.19700001219755164,51.75194144310483,0.09800000813170112,78.65204200964155,620.9903498231888
189,189-3-2-5,3,2,840,1252,1.4904761904761905,24.8755250399999,5,0.8,3.280765208143822,0.19399998373659796,47.87007616250792,0.09600001626340218,71.03550504742502,577.5802419190629
190,190-3-2-5,3,2,840,1248,1.4857142857142858,24.8755250399999,5,0.8,3.280765208143822,0.18700001219755158,44.061010626758154,0.0929999878024485,64.44117526044909,573.4006343230247
191,191-4-2-5,4,2,1120,1670,1.4910714285714286,24.8755250399999,5,0.8,4.374353610858429,0.2029999878024485,48.906975410608254,0.10099999593414961,75.13324923894075,576.8252048140238
192,192-4-2-5,4,2,1120,1660,1.4821428571428572,24.8755250399999,5,0.8,4.374353610858429,0.20700001219755157,41.942715133567525,0.10299998780244857,63.01375982925366,571.0618281960465
193,193-4-2-5,4,2,1120,1650,1.4732142857142858,24.8755250399999,5,0.8,4.374353610858429,0.20500002032925263,36.049617120740606,0.10199999186829901,52.08457429110771,528.5719813816376
194,194-4-2-5,4,2,1120,1640,1.4642857142857142,24.8755250399999,5,0.8,4.374353610858429,0.2309999959341496,29.173909024008903,0.11500002032925262,41.06704163636982,431.9518653282408
195,195-4-2-5,4,2,1120,1676,1.4964285714285714,24.8755250399999,5,0.8,4.374353610858429,0.18500002032925264,50.09526132923391,0.0919999918682991,78.19101834361611,635.7168285412813
196,196-4-2-5,4,2,1120,1672,1.4928571428571429,24.8755250399999,5,0.8,4.374353610858429,0.19000000000000009,49.03943049209367,0.09399998373659804,74.17105913086334,629.983406414053
197,197-4-2-5,4,2,1120,1668,1.4892857142857143,24.8755250399999,5,0.8,4.374353610858429,0.19199999186829902,46.642034923511346,0.09500002032925263,69.21971134737406,605.5521303560118
198,198,,,,,,,,0,0,,,,,
199,199-4-2-5,4,2,1120,1664,1.4857142857142858,24.8755250399999,5,0.8,4.374353610858429,0.19299998780244856,45.14246861679312,0.09600001626340218,64.23189164556919,629.6779255409183
200,200-5-2-5,5,2,1400,2090,1.4928571428571429,24.8755250399999,5,0.8,5.467942013573036,0.2029999878024485,50.36067671934129,0.10099999593414961,77.08444689450042,605.4442525176484
201,201-5-2-5,5,2,1400,2080,1.4857142857142858,24.8755250399999,5,0.8,5.467942013573036,0.20500002032925263,44.803598719034134,0.10199999186829901,67.785362587374,552.1864654183225
202,202-5-2-5,5,2,1400,2070,1.4785714285714286,24.8755250399999,5,0.8,5.467942013573036,0.20600001626340217,39.01268563500049,0.10199999186829901,58.71724133214274,509.5934452218069
203,203-5-2-5,5,2,1400,2060,1.4714285714285715,24.8755250399999,5,0.8,5.467942013573036,0.20600001626340217,33.70945985737227,0.10199999186829901,49.048410468208914,490.06419091684324
204,204-5-2-5,5,2,1400,2050,1.4642857142857142,24.8755250399999,5,0.8,5.467942013573036,0.23399998373659794,29.685352880029328,0.11600001626340217,40.35088851214348,392.7550418729139
205,205-5-2-5,5,2,1400,2096,1.497142857142857,24.8755250399999,5,0.8,5.467942013573036,0.19800000813170104,52.81557673703716,0.09800000813170112,81.2210045154586,661.6318129862643
206,206-5-2-5,5,2,1400,2092,1.4942857142857142,24.8755250399999,5,0.8,5.467942013573036,0.1829999878024485,47.878083441149045,0.09099999593414955,74.72274064799782,576.1000152781057
207,207-5-2-5,5,2,1400,2088,1.4914285714285713,24.8755250399999,5,0.8,5.467942013573036,0.19800000813170104,49.28363256009402,0.09800000813170112,73.00402309819985,590.5706807623693
208,208-5-2-5,5,2,1400,2084,1.4885714285714287,24.8755250399999,5,0.8,5.467942013573036,0.1950000203292527,47.735212275671465,0.09700001219755158,69.05630287197621,575.7807002630798
209,209-5-2-5,5,2,1400,2080,1.4857142857142858,24.8755250399999,5,0.8,5.467942013573036,0.19199999186829902,44.66601994813977,0.09500002032925263,63.938713713808085,590.1661749533689
210,210-5-2-5,5,2,1680,2510,1.494047619047619,24.8755250399999,5,0.8,5.467942013573036,0.2019999918682991,61.21754238594434,0.10000000000000007,94.31489133524016,732.2339683155258
211,211,,,,,,,,0,0,,,,,
212,212-6-2-5,6,2,1680,2500,1.4880952380952381,24.8755250399999,5,0.8,6.561530416287644,0.1950000203292527,44.91778256068975,0.09700001219755158,69.5941566509042,582.752417840043
213,213-6-2-5,6,2,1680,2490,1.4821428571428572,24.8755250399999,5,0.8,6.561530416287644,0.20600001626340217,41.36752164168123,0.10199999186829901,62.948481209062194,529.6720362693316
214,214-6-2-5,6,2,1680,2480,1.4761904761904763,24.8755250399999,5,0.8,6.561530416287644,0.21199999186829901,37.31932190373253,0.1050000203292527,54.72496261468597,507.78271300455896
215,215-6-2-5,6,2,1680,2470,1.4702380952380953,24.8755250399999,5,0.8,6.561530416287644,0.20700001219755157,32.731683545954176,0.10299998780244857,47.08631549840911,490.41292546707376
216,216-6-2-5,6,2,1680,2460,1.4642857142857142,24.8755250399999,5,0.8,6.561530416287644,0.2280000081317011,29.103591648367953,0.11299998780244848,40.598728718854844,445.1892993804285
217,217-6-2-5,6,2,1680,2516,1.4976190476190476,24.8755250399999,5,0.8,6.561530416287644,0.20099999593414955,54.17032327861819,0.10000000000000007,82.89903699207129,623.0365808916838
218,218-6-2-5,6,2,1680,2512,1.4952380952380953,24.8755250399999,5,0.8,6.561530416287644,0.18900000406585055,50.27779383513466,0.09399998373659804,77.18675073832058,617.4954170849743
219,219-6-2-5,6,2,1680,2508,1.4928571428571429,24.8755250399999,5,0.8,6.561530416287644,0.18600001626340218,48.27975160153817,0.0919999918682991,74.29825642275415,607.8941868571013
220,220-6-2-5,6,2,1680,2504,1.4904761904761905,24.8755250399999,5,0.8,6.561530416287644,0.18900000406585055,47.40876020967067,0.09399998373659804,70.41700301458056,617.559889416587
221,221-6-2-5,6,2,1680,2500,1.4880952380952381,24.8755250399999,5,0.8,6.561530416287644,0.19199999186829902,46.494133984539125,0.09500002032925263,67.60653517772012,588.1102122250534
222,222-6-2-5,6,2,1680,2496,1.4857142857142858,24.8755250399999,5,0.8,6.561530416287644,0.1950000203292527,45.47584152459728,0.09700001219755158,64.41324214136937,611.9503186532629
223,223-3-6,1,2,360,528,1.4666666666666666,24.3381266399999,6,0.9000000000000001,1.28679635091038,0.26199999186829903,39.621135282831986,0.13000000000000012,56.322469648274854,518.1773270640001
224,224-3-6,1,2,360,534,1.4833333333333334,24.3381266399999,6,0.9000000000000001,1.28679635091038,0.20099999593414955,56.458160042551356,0.10000000000000007,77.1097616822527,696.1603800455242
225,225-2-3-6,2,2,720,1068,1.4833333333333334,24.3381266399999,6,0.9000000000000001,2.57359270182076,0.20399998373659803,50.98761518903998,0.10099999593414961,77.65534276967108,675.6424703955848
226,226-2-3-6,2,2,720,1056,1.4666666666666666,24.3381266399999,6,0.9000000000000001,2.57359270182076,0.25800000813170115,41.01388950137589,0.12800000813170104,56.335403220952024,524.8047253118152
227,227-2-3-6,2,2,720,1074,1.4916666666666667,24.3381266399999,6,0.9000000000000001,2.57359270182076,0.20399998373659803,61.02565600382927,0.10099999593414961,89.9929691928981,740.3426774487269
228,228-2-3-6,2,2,720,1068,1.4833333333333334,24.3381266399999,6,0.9000000000000001,2.57359270182076,0.19099999593414949,54.35770135803096,0.09499997967074744,75.0101839385819,679.7770236982008
229,229-3-3-6,3,2,1080,1608,1.488888888888889,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.21299998780244855,57.721147642617375,0.1060000162634021,87.08208523236797,669.417853897608
230,230-3-3-6,3,2,1080,1596,1.4777777777777779,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.22099999593414954,48.67807075643354,0.10999999999999999,71.51675457220188,567.725938974305
231,231-3-3-6,3,2,1080,1584,1.4666666666666666,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.25199999186829897,41.482438432318574,0.1249999796707475,56.8339700740079,526.9948631787944
232,232-3-3-6,3,2,1080,1614,1.4944444444444445,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.2029999878024485,62.2296520563303,0.10099999593414961,93.34702730085013,672.9527897166414
233,233-3-3-6,3,2,1080,1608,1.488888888888889,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.2019999918682991,58.90213760747638,0.10000000000000007,84.9550572607367,731.4160865844782
234,234-3-3-6,3,2,1080,1602,1.4833333333333334,24.3381266399999,6,0.9000000000000001,3.86038905273114,0.1990000040658506,55.73060893416874,0.09900000406585052,75.9519271115899,754.1253682604325
235,235-4-3-6,4,2,1440,2148,1.4916666666666667,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.2160000162634021,60.36998222483222,0.10700001219755165,91.75727106083315,688.5151314977331
236,236-4-3-6,4,2,1440,2136,1.4833333333333334,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.22099999593414954,53.67484274216806,0.10999999999999999,79.52010925665091,639.472983172859
237,237-4-3-6,4,2,1440,2124,1.475,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.22099999593414954,45.98700922873955,0.10999999999999999,66.62798141894719,562.5699453922548
238,238-4-3-6,4,2,1440,2112,1.4666666666666666,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.24299998780244847,40.590024285330436,0.1209999959341496,55.7280601981211,458.59704487825826
239,239-4-3-6,4,2,1440,2154,1.4958333333333333,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.2090000040658505,64.07162365074166,0.10399998373659797,96.77251305748467,730.7824435445852
240,240-4-3-6,4,2,1440,2148,1.4916666666666667,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.2019999918682991,59.735511378167025,0.10000000000000007,89.01398216913914,750.3985798997196
241,241-4-3-6,4,2,1440,2142,1.4875,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.20099999593414955,58.5348516632947,0.10000000000000007,82.85904606006187,679.6691354545645
242,242-4-3-6,4,2,1440,2136,1.4833333333333334,24.3381266399999,6,0.9000000000000001,5.14718540364152,0.2029999878024485,55.651799189641075,0.10099999593414961,75.96417417748049,668.8471984504856
243,243-5-3-6,5,2,1800,2688,1.4933333333333334,24.3381266399999,6,0.9000000000000001,6.433981754551899,0.22099999593414954,63.6864618293292,0.10999999999999999,95.04029601077372,652.5645403427658
244,244-5-3-6,5,2,1800,2676,1.4866666666666666,24.3381266399999,6,0.9000000000000001,6.433981754551899,0.20399998373659803,54.1156721859826,0.10099999593414961,82.83034999530464,670.7911051772164
245,245-5-3-6,5,2,1800,2664,1.48,24.3381266399999,6,0.9000000000000001,6.433981754551899,0.2149999796707475,50.162766706791885,0.10700001219755165,74.31635184541427,648.0487454807857
